session (db id),prolific id,dataset,pred (db id),case (db id),system prediction,sys pred proba,actual result,is sys correct,human prediction,is human correct,human trust task,human trust sys,1rst feature,2nd feature,timestamp,duration,sesion valida,falla atencion
577,668aa9b510d1a5ea89a2ccfa,compas_control,1861,40414,1,0.5509741162920616,0,0,1,0,82,6,Charge degree,Num. prior criminal records,2024-07-11 16:21:31.499933+00:00,0.34616220000000003,0,False
577,668aa9b510d1a5ea89a2ccfa,compas_control,1863,40312,1,0.6359817118402777,0,0,1,0,89,6,Charge degree,Num. prior criminal records,2024-07-11 16:21:43.230362+00:00,0.19550715000000002,0,False
579,6650c6db7c14ffb45e350db2,compas_shap,1842,40123,0,0.8043041621642326,0,1,0,1,90,4,Age,Feature chart,2024-07-11 16:19:17.962357+00:00,2.887422733333333,0,True
579,6650c6db7c14ffb45e350db2,compas_shap,1851,40358,1,0.6280838212948806,0,0,1,0,90,5,Charge degree,Num. prior criminal records,2024-07-11 16:20:17.123912+00:00,0.9860259166666666,0,True
579,6650c6db7c14ffb45e350db2,compas_shap,1852,40777,1,0.5168308055484789,0,0,1,0,92,7,Num. prior criminal records,Feature chart,2024-07-11 16:20:44.230370+00:00,0.4517743,0,True
579,6650c6db7c14ffb45e350db2,compas_shap,1857,40089,1,0.8748113877834394,1,1,1,1,91,7,Num. prior criminal records,Num. days in jail,2024-07-11 16:21:10.024881+00:00,0.4299085166666667,0,True
579,6650c6db7c14ffb45e350db2,compas_shap,1867,40482,0,0.5392881536582559,0,1,0,1,89,6,Num. prior criminal records,Charge degree,2024-07-11 16:22:04.429909+00:00,0.9067504666666667,0,True
579,6650c6db7c14ffb45e350db2,compas_shap,1871,40783,1,0.6270114922779253,0,0,1,0,93,6,Num. days in jail,Num. prior criminal records,2024-07-11 16:22:33.004267+00:00,0.4762393,0,True
581,,compas_shap,1821,40410,1,0.5282349673799408,1,1,1,1,78,5,AI prediction,None,2024-07-11 16:16:52.593428+00:00,0.2527362,0,False
581,,compas_shap,1823,40327,1,0.6471767616252863,0,0,1,0,83,5,AI prediction,Feature chart,2024-07-11 16:17:01.876552+00:00,0.15471873333333336,0,False
581,,compas_shap,1824,39971,1,0.579606077574575,0,0,1,0,86,6,AI prediction,Feature chart,2024-07-11 16:17:11.634830+00:00,0.1626379666666667,0,False
581,,compas_shap,1826,40493,1,0.808178787183546,1,1,1,1,81,5,AI prediction,Feature chart,2024-07-11 16:17:22.803552+00:00,0.18614536666666667,0,False
581,,compas_shap,1827,40002,0,0.6435705291872424,0,1,1,0,83,6,Feature chart,AI prediction,2024-07-11 16:17:34.465080+00:00,0.1943588,0,False
581,,compas_shap,1829,40217,1,0.7012232935389705,1,1,1,1,86,6,AI prediction,Age,2024-07-11 16:17:44.072809+00:00,0.16012881666666667,0,False
581,,compas_shap,1831,40634,1,0.579606077574575,1,1,1,1,77,5,Race,AI prediction,2024-07-11 16:17:59.251013+00:00,0.25297006666666666,0,False
581,,compas_shap,1832,40220,1,0.6134763355333296,0,0,1,0,80,6,AI prediction,Feature chart,2024-07-11 16:18:11.471078+00:00,0.20366775,0,False
581,,compas_shap,1833,40189,0,0.6466955822023019,0,1,1,0,83,6,Age,AI prediction,2024-07-11 16:18:23.065919+00:00,0.19324735,0,False
581,,compas_shap,1835,40064,1,0.5675046585082885,0,0,1,0,75,5,AI prediction,None,2024-07-11 16:18:33.662456+00:00,0.17660895,0,False
581,,compas_shap,1836,40444,1,0.5911533157716232,0,0,1,0,76,5,AI prediction,None,2024-07-11 16:18:43.253944+00:00,0.15985813333333335,0,False
581,,compas_shap,1838,40548,0,0.7353260724149003,1,0,1,1,74,5,AI prediction,None,2024-07-11 16:18:53.631716+00:00,0.17296286666666666,0,False
581,,compas_shap,1839,40305,0,0.6544389935609652,0,1,1,0,74,5,AI prediction,None,2024-07-11 16:19:03.607316+00:00,0.16626,0,False
581,,compas_shap,1840,40366,0,0.6544389935609652,1,0,1,1,79,5,AI prediction,None,2024-07-11 16:19:11.282452+00:00,0.12791893333333335,0,False
581,,compas_shap,1843,40407,0,0.561432887523119,1,0,1,1,77,5,AI prediction,None,2024-07-11 16:19:19.889597+00:00,0.14345241666666667,0,False
581,,compas_shap,1846,40568,0,0.6818717680460737,1,0,1,1,77,5,AI prediction,None,2024-07-11 16:19:28.932471+00:00,0.15071456666666666,0,False
583,664d5383b1cf35231907a034,compas_control,1844,40136,0,0.5000107459703214,1,0,0,0,56,4,Num. prior criminal records,Num. days in jail,2024-07-11 16:19:20.037734+00:00,2.2473189166666665,0,False
583,664d5383b1cf35231907a034,compas_control,1850,40628,0,0.7158077645062386,0,1,1,0,60,4,Charge degree,Age,2024-07-11 16:20:13.803007+00:00,0.8960878833333333,0,False
583,664d5383b1cf35231907a034,compas_control,1853,40303,1,0.6099791759998205,1,1,1,1,74,4,Num. prior criminal records,AI prediction,2024-07-11 16:20:47.032570+00:00,0.55382605,0,False
583,664d5383b1cf35231907a034,compas_control,1859,40336,1,0.6381247159636996,0,0,1,0,80,5,Charge degree,Num. prior criminal records,2024-07-11 16:21:13.654079+00:00,0.4436918166666667,0,False
583,664d5383b1cf35231907a034,compas_control,1866,40351,0,0.6466955822023019,1,0,1,1,70,3,Num. prior criminal records,AI prediction,2024-07-11 16:22:03.309225+00:00,0.8275857666666667,0,False
583,664d5383b1cf35231907a034,compas_control,1873,40667,1,0.5635783372542412,0,0,1,0,74,4,Charge degree,Num. prior criminal records,2024-07-11 16:23:03.673658+00:00,1.0060738833333334,0,False
583,664d5383b1cf35231907a034,compas_control,1876,40402,1,0.6617764492845616,0,0,1,0,74,4,Num. prior criminal records,Charge degree,2024-07-11 16:23:32.965589+00:00,0.48819885,0,False
583,664d5383b1cf35231907a034,compas_control,1881,40706,1,0.7024836067683808,1,1,1,1,70,3,Num. prior criminal records,Num. days in jail,2024-07-11 16:24:17.777737+00:00,0.7468691333333334,0,False
583,664d5383b1cf35231907a034,compas_control,1885,40353,0,0.7348549772354878,0,1,0,1,69,5,Charge degree,Sex,2024-07-11 16:25:10.821850+00:00,0.8840685500000001,0,False
583,664d5383b1cf35231907a034,compas_control,1891,40323,1,0.6681296743068114,1,1,1,1,70,3,Num. prior criminal records,Charge degree,2024-07-11 16:26:21.946388+00:00,1.1854089666666667,0,False
583,664d5383b1cf35231907a034,compas_control,1895,40340,1,0.5620699867061876,1,1,0,0,68,2,Age,Num. juvenil convictions,2024-07-11 16:26:49.229902+00:00,0.4547252333333333,0,False
583,664d5383b1cf35231907a034,compas_control,1898,40355,0,0.5664960621222803,1,0,0,0,65,3,AI prediction,Num. prior criminal records,2024-07-11 16:27:10.384121+00:00,0.35257031666666666,0,False
583,664d5383b1cf35231907a034,compas_control,1902,40039,0,0.6544389935609652,0,1,0,1,65,4,Num. prior criminal records,Charge degree,2024-07-11 16:27:44.484318+00:00,0.5683366166666667,0,False
583,664d5383b1cf35231907a034,compas_control,1910,40111,0,0.6359961321541614,0,1,0,1,68,6,Num. prior criminal records,Num. days in jail,2024-07-11 16:28:55.760145+00:00,1.18793045,0,False
583,664d5383b1cf35231907a034,compas_control,1914,40737,0,0.6166929820936037,1,0,1,1,71,4,Charge degree,Num. days in jail,2024-07-11 16:29:24.786218+00:00,0.4837678833333333,0,False
583,664d5383b1cf35231907a034,compas_control,1916,40290,1,0.5509741162920616,0,0,1,0,74,4,Num. prior criminal records,Charge degree,2024-07-11 16:29:45.538499+00:00,0.34587135,0,False
584,668d58f83d7f19a87ea551fc,compas_control,1874,40152,1,0.6195596078090944,0,0,1,0,88,4,Sex,Charge degree,2024-07-11 16:23:04.409247+00:00,3.5668905333333334,0,True
584,668d58f83d7f19a87ea551fc,compas_control,1875,39932,1,0.796206012453763,0,0,1,0,87,6,Charge degree,Num. juvenil convictions,2024-07-11 16:23:26.369224+00:00,0.36599961666666664,0,True
584,668d58f83d7f19a87ea551fc,compas_control,1882,40147,1,0.624243926208347,1,1,1,1,87,7,Charge degree,Num. juvenil convictions,2024-07-11 16:24:20.701674+00:00,0.9055408333333334,0,True
584,668d58f83d7f19a87ea551fc,compas_control,1884,40495,1,0.5948769347944419,1,1,1,1,83,5,Charge degree,Num. prior criminal records,2024-07-11 16:24:48.143446+00:00,0.45736286666666665,0,True
584,668d58f83d7f19a87ea551fc,compas_control,1887,40802,0,0.5783115314029068,1,0,1,1,88,5,Num. prior criminal records,Charge degree,2024-07-11 16:25:40.365382+00:00,0.8703656,0,True
584,668d58f83d7f19a87ea551fc,compas_control,1892,40651,1,0.6359817118402777,1,1,1,1,87,6,Charge degree,Num. prior criminal records,2024-07-11 16:26:34.196677+00:00,0.8971882499999999,0,True
585,668c19f57e54eb0ed5e62301,compas_shap,1879,40068,0,0.5353606152685744,1,0,0,0,59,9,Num. prior criminal records,Charge degree,2024-07-11 16:24:11.037031+00:00,4.63553775,0,False
585,668c19f57e54eb0ed5e62301,compas_shap,1903,40545,0,0.5372913304937228,0,1,1,0,77,9,Charge degree,Num. prior criminal records,2024-07-11 16:27:47.580726+00:00,3.6090615833333337,0,False
585,668c19f57e54eb0ed5e62301,compas_shap,1960,40605,0,0.5571944669263347,0,1,1,0,82,9,Charge degree,Num. prior criminal records,2024-07-11 16:38:22.029344+00:00,10.574143633333334,0,False
585,668c19f57e54eb0ed5e62301,compas_shap,1963,40148,1,0.5798268460824412,0,0,1,0,91,9,Num. prior criminal records,Charge degree,2024-07-11 16:38:46.500334+00:00,0.40784983333333336,0,False
585,668c19f57e54eb0ed5e62301,compas_shap,1968,40021,0,0.639406932934396,1,0,0,0,88,9,Charge degree,Num. prior criminal records,2024-07-11 16:39:29.179142+00:00,0.7113134666666666,0,False
585,668c19f57e54eb0ed5e62301,compas_shap,1970,40200,1,0.5966485060508202,1,1,1,1,85,8,Num. prior criminal records,AI prediction,2024-07-11 16:40:00.111592+00:00,0.5155408333333333,0,False
585,668c19f57e54eb0ed5e62301,compas_shap,1973,40265,1,0.5753170245239831,1,1,1,1,87,9,Charge degree,Num. prior criminal records,2024-07-11 16:40:32.354086+00:00,0.5373749,0,False
585,668c19f57e54eb0ed5e62301,compas_shap,1974,40323,1,0.6681296743068114,1,1,1,1,93,9,Num. prior criminal records,Num. days in jail,2024-07-11 16:40:55.684465+00:00,0.38883965000000004,0,False
585,668c19f57e54eb0ed5e62301,compas_shap,1976,40580,0,0.662787435346379,1,0,0,0,98,8,Num. prior criminal records,Num. juvenil convictions,2024-07-11 16:41:40.554135+00:00,0.7478278333333334,0,False
585,668c19f57e54eb0ed5e62301,compas_shap,1978,40337,0,0.5686041989830832,0,1,0,1,95,8,Age,Num. juvenil convictions,2024-07-11 16:42:07.216044+00:00,0.44436515000000004,0,False
585,668c19f57e54eb0ed5e62301,compas_shap,1980,40130,1,0.768652938656738,0,0,1,0,92,9,Num. prior criminal records,Charge degree,2024-07-11 16:42:26.950982+00:00,0.32891563333333335,0,False
585,668c19f57e54eb0ed5e62301,compas_shap,1981,40482,0,0.5392881536582559,0,1,1,0,73,8,Charge degree,Race,2024-07-11 16:42:50.433664+00:00,0.3913780333333333,0,False
585,668c19f57e54eb0ed5e62301,compas_shap,1983,40221,0,0.6535152312032049,1,0,0,0,99,8,Charge degree,Num. prior criminal records,2024-07-11 16:43:26.621724+00:00,0.6031343333333333,0,False
585,668c19f57e54eb0ed5e62301,compas_shap,1985,40416,1,0.5200598396943832,0,0,1,0,99,7,Charge degree,Num. prior criminal records,2024-07-11 16:43:44.860111+00:00,0.30397311666666665,0,False
585,668c19f57e54eb0ed5e62301,compas_shap,1986,40712,0,0.5597251021447561,1,0,1,1,76,7,Charge degree,Age,2024-07-11 16:44:03.223012+00:00,0.30604835,0,False
585,668c19f57e54eb0ed5e62301,compas_shap,1988,40814,1,0.525515607813205,0,0,1,0,84,6,Num. prior criminal records,AI prediction,2024-07-11 16:44:20.870128+00:00,0.2941186,0,False
586,6634fa6d07f5415b2011e54e,compas_control,1864,40519,1,0.7435924777219796,1,1,1,1,95,7,Num. prior criminal records,Charge degree,2024-07-11 16:21:46.073992+00:00,2.004463,0,False
586,6634fa6d07f5415b2011e54e,compas_control,1872,40493,1,0.808178787183546,1,1,1,1,90,7,Num. prior criminal records,Num. juvenil convictions,2024-07-11 16:22:49.419570+00:00,1.0557596333333334,0,False
586,6634fa6d07f5415b2011e54e,compas_control,1877,40308,0,0.5919982166410881,0,1,1,0,75,5,Num. prior criminal records,Charge degree,2024-07-11 16:23:34.943418+00:00,0.7587308,0,False
586,6634fa6d07f5415b2011e54e,compas_control,1880,40450,0,0.5597251021447561,1,0,0,0,70,5,Num. prior criminal records,Age,2024-07-11 16:24:12.316126+00:00,0.6228784666666667,0,False
586,6634fa6d07f5415b2011e54e,compas_control,1894,40811,1,0.6320332997449796,0,0,1,0,84,6,Num. prior criminal records,Charge degree,2024-07-11 16:26:42.062839+00:00,2.49577855,0,False
586,6634fa6d07f5415b2011e54e,compas_control,1897,40832,0,0.6710723022125635,1,0,1,1,60,4,Num. prior criminal records,Charge degree,2024-07-11 16:27:07.169945+00:00,0.41845176666666667,0,False
586,6634fa6d07f5415b2011e54e,compas_control,1908,39948,1,0.6478778045440496,0,0,1,0,71,5,Num. prior criminal records,Charge degree,2024-07-11 16:28:46.901796+00:00,1.6621975166666667,0,False
586,6634fa6d07f5415b2011e54e,compas_control,1911,40807,1,0.5232095279074291,0,0,0,1,50,3,Num. prior criminal records,Num. days in jail,2024-07-11 16:29:07.535774+00:00,0.34389963333333334,0,False
586,6634fa6d07f5415b2011e54e,compas_control,1917,40591,0,0.7186380297744048,0,1,0,1,96,7,Num. prior criminal records,Num. juvenil convictions,2024-07-11 16:29:45.646479+00:00,0.6351784166666667,0,False
586,6634fa6d07f5415b2011e54e,compas_control,1921,40531,0,0.7009106773546114,1,0,0,0,73,5,Num. prior criminal records,Num. juvenil convictions,2024-07-11 16:30:38.657839+00:00,0.8835226666666667,0,False
586,6634fa6d07f5415b2011e54e,compas_control,1922,40095,1,0.5320893732086318,1,1,1,1,74,6,Num. prior criminal records,Charge degree,2024-07-11 16:30:56.285864+00:00,0.2938004166666667,0,False
586,6634fa6d07f5415b2011e54e,compas_control,1923,40255,0,0.7319406781598501,1,0,0,0,93,7,Num. prior criminal records,Charge degree,2024-07-11 16:31:15.840982+00:00,0.3259186333333333,0,False
586,6634fa6d07f5415b2011e54e,compas_control,1926,40734,0,0.5116439958181203,0,1,1,0,50,3,Num. prior criminal records,Charge degree,2024-07-11 16:32:02.494905+00:00,0.7775653833333334,0,False
586,6634fa6d07f5415b2011e54e,compas_control,1930,40073,0,0.5058134823001654,1,0,1,1,51,3,Num. prior criminal records,Charge degree,2024-07-11 16:32:43.174991+00:00,0.6780014333333334,0,False
586,6634fa6d07f5415b2011e54e,compas_control,1932,40336,1,0.6381247159636996,0,0,1,0,56,4,Num. prior criminal records,Num. days in jail,2024-07-11 16:32:59.449338+00:00,0.27123911666666667,0,False
586,6634fa6d07f5415b2011e54e,compas_control,1933,40435,0,0.7456098066284436,0,1,0,1,56,4,Num. prior criminal records,Sex,2024-07-11 16:33:16.462295+00:00,0.28354928333333335,0,False
587,,compas_shap,1899,40249,1,0.5404413293979428,1,1,0,0,83,3,Num. juvenil convictions,Charge degree,2024-07-11 16:27:19.348591+00:00,1.2787237333333332,0,False
587,,compas_shap,1906,40640,0,0.7384641319798709,1,0,0,0,96,7,Num. prior criminal records,Num. days in jail,2024-07-11 16:28:35.064034+00:00,1.26192405,0,False
587,,compas_shap,1915,40816,1,0.5692815227424478,0,0,1,0,73,6,Num. prior criminal records,Charge degree,2024-07-11 16:29:30.454503+00:00,0.9231744833333334,0,False
587,,compas_shap,1919,40686,0,0.7753301349372896,0,1,0,1,94,8,Num. prior criminal records,Num. juvenil convictions,2024-07-11 16:30:04.993106+00:00,0.5756433833333333,0,False
587,,compas_shap,1925,39958,1,0.58431089008542,1,1,1,1,68,7,Charge degree,AI prediction,2024-07-11 16:31:39.229785+00:00,1.5706113166666666,0,False
587,,compas_shap,1929,40564,0,0.6580165340741801,0,1,1,0,80,7,Charge degree,Num. days in jail,2024-07-11 16:32:25.649252+00:00,0.7736577833333332,0,False
587,,compas_shap,1937,40314,1,0.8018568687451788,0,0,1,0,90,8,Charge degree,Num. juvenil convictions,2024-07-11 16:34:01.806039+00:00,1.6026131166666666,0,False
587,,compas_shap,1940,40817,0,0.7024393763759493,0,1,0,1,88,6,Num. prior criminal records,Charge degree,2024-07-11 16:34:38.025991+00:00,0.6036658666666667,0,False
587,,compas_shap,1946,39936,1,0.5224645828732335,1,1,1,1,85,6,Num. prior criminal records,Num. days in jail,2024-07-11 16:36:02.975522+00:00,1.4158255166666665,0,False
587,,compas_shap,1952,39997,0,0.5658233820973956,0,1,1,0,72,6,AI prediction,Num. days in jail,2024-07-11 16:36:45.250838+00:00,0.7045885999999999,0,False
587,,compas_shap,1955,40085,0,0.5373610868853997,1,0,1,1,75,6,Age,AI prediction,2024-07-11 16:37:19.532683+00:00,0.5713640833333333,0,False
587,,compas_shap,1958,39982,1,0.7024836067683808,1,1,1,1,85,6,Charge degree,Num. prior criminal records,2024-07-11 16:37:49.847675+00:00,0.5052498666666667,0,False
587,,compas_shap,1964,40080,0,0.7594023562996698,0,1,0,1,99,8,Num. prior criminal records,Charge degree,2024-07-11 16:38:48.570154+00:00,0.9787079833333333,0,False
587,,compas_shap,1966,40712,0,0.5597251021447561,1,0,1,1,88,7,Charge degree,Num. prior criminal records,2024-07-11 16:39:18.620242+00:00,0.5008348,0,False
587,,compas_shap,1969,40124,0,0.5353606152685744,1,0,1,1,84,6,AI prediction,Num. days in jail,2024-07-11 16:39:44.377444+00:00,0.42928669999999997,0,False
587,,compas_shap,1971,40618,1,0.6829176919147756,0,0,1,0,84,7,Num. prior criminal records,AI prediction,2024-07-11 16:40:09.160247+00:00,0.4130467166666667,0,False
588,66851a6d1fa410b78efca100,compas_cfs,1905,40810,1,0.6377800808168458,0,0,1,0,90,9,Similar cases,Num. prior criminal records,2024-07-11 16:28:34.901611+00:00,2.3176946666666667,0,False
588,66851a6d1fa410b78efca100,compas_cfs,1913,40250,1,0.58431089008542,0,0,1,0,100,9,Similar cases,Num. prior criminal records,2024-07-11 16:29:20.600440+00:00,0.76164715,0,False
588,66851a6d1fa410b78efca100,compas_cfs,1918,40518,0,0.6544389935609652,0,1,0,1,75,8,AI prediction,Similar cases,2024-07-11 16:30:03.621823+00:00,0.71702305,0,False
588,66851a6d1fa410b78efca100,compas_cfs,1920,40309,0,0.7753301349372896,1,0,0,0,85,8,AI prediction,Similar cases,2024-07-11 16:30:32.007449+00:00,0.47309376666666664,0,False
588,66851a6d1fa410b78efca100,compas_cfs,1924,39961,1,0.5018116740128291,1,1,1,1,70,7,Num. prior criminal records,Similar cases,2024-07-11 16:31:21.047696+00:00,0.81733745,0,False
588,66851a6d1fa410b78efca100,compas_cfs,1928,40427,1,0.7140753245328229,1,1,1,1,90,9,Num. prior criminal records,AI prediction,2024-07-11 16:32:18.247691+00:00,0.95333325,0,False
588,66851a6d1fa410b78efca100,compas_cfs,1931,40693,0,0.5539591551283906,0,1,1,0,50,6,Similar cases,AI prediction,2024-07-11 16:32:57.438335+00:00,0.6531774,0,False
588,66851a6d1fa410b78efca100,compas_cfs,1935,40823,0,0.5918487358064474,1,0,0,0,60,6,AI prediction,Similar cases,2024-07-11 16:33:27.971821+00:00,0.5088914333333333,0,False
588,66851a6d1fa410b78efca100,compas_cfs,1936,40668,0,0.6544389935609652,0,1,0,1,50,4,AI prediction,Num. prior criminal records,2024-07-11 16:34:00.903592+00:00,0.54886285,0,False
588,66851a6d1fa410b78efca100,compas_cfs,1939,40612,0,0.7158077645062386,1,0,0,0,64,6,AI prediction,Similar cases,2024-07-11 16:34:19.022762+00:00,0.30198616666666667,0,False
588,66851a6d1fa410b78efca100,compas_cfs,1941,40698,1,0.6000115715100764,1,1,1,1,69,7,AI prediction,Similar cases,2024-07-11 16:34:40.762046+00:00,0.3623214,0,False
588,66851a6d1fa410b78efca100,compas_cfs,1943,40239,1,0.5588343219533899,1,1,1,1,75,7,Num. prior criminal records,Similar cases,2024-07-11 16:35:09.914432+00:00,0.4858731,0,False
588,66851a6d1fa410b78efca100,compas_cfs,1945,40253,0,0.5583879597116083,0,1,1,0,60,5,Charge degree,Num. prior criminal records,2024-07-11 16:35:43.773887+00:00,0.56432425,0,False
588,66851a6d1fa410b78efca100,compas_cfs,1948,40310,0,0.7324472110530472,1,0,0,0,60,6,AI prediction,Similar cases,2024-07-11 16:36:06.090409+00:00,0.3719420333333333,0,False
588,66851a6d1fa410b78efca100,compas_cfs,1950,40213,1,0.6320332997449796,0,0,1,0,76,7,Num. prior criminal records,Similar cases,2024-07-11 16:36:27.638024+00:00,0.3591269166666667,0,False
588,66851a6d1fa410b78efca100,compas_cfs,1953,40456,0,0.5038462576627583,0,1,1,0,51,5,Charge degree,Num. prior criminal records,2024-07-11 16:36:48.676332+00:00,0.3506384666666667,0,False
589,,compas_cfs,1909,40327,1,0.6471767616252863,0,0,1,0,95,8,AI prediction,Num. prior criminal records,2024-07-11 16:28:48.271018+00:00,0.48678255,0,False
589,,compas_cfs,1996,39979,1,0.6558248392425258,1,1,1,1,94,8,Num. days in jail,Num. prior criminal records,2024-07-11 16:57:31.981036+00:00,28.7285003,0,False
589,,compas_cfs,1997,40484,1,0.6367703376792397,0,0,1,0,96,8,Charge degree,Num. prior criminal records,2024-07-11 16:57:59.250780+00:00,0.4544957333333333,0,False
589,,compas_cfs,1998,40272,0,0.6523853528761078,1,0,0,0,93,8,AI prediction,Num. prior criminal records,2024-07-11 16:58:33.677506+00:00,0.5737787666666667,0,False
589,,compas_cfs,1999,40652,0,0.5783115314029068,0,1,0,1,94,8,Num. juvenile convictions,Num. prior criminal records,2024-07-11 16:59:13.182638+00:00,0.6584188666666667,0,False
589,,compas_cfs,2000,40314,1,0.8018568687451788,0,0,1,0,83,4,Num. days in jail,Num. prior criminal records,2024-07-11 16:59:45.764073+00:00,0.5430239166666666,0,False
589,,compas_cfs,2001,40284,0,0.7009106773546114,1,0,0,0,96,8,Num. prior criminal records,Num. days in jail,2024-07-11 17:00:55.817083+00:00,1.1675501666666668,0,False
589,,compas_cfs,2002,40334,1,0.6148620624676886,1,1,0,0,93,8,Num. prior criminal records,Num. days in jail,2024-07-11 17:01:48.099769+00:00,0.8713780999999999,0,False
589,,compas_cfs,2004,40475,0,0.7679148406907801,0,1,0,1,94,8,Charge degree,Num. prior criminal records,2024-07-11 17:02:24.568078+00:00,0.60780515,0,False
589,,compas_cfs,2006,40723,1,0.6195596078090944,1,1,1,1,92,8,Charge degree,Num. prior criminal records,2024-07-11 17:02:49.553864+00:00,0.4164297666666667,0,False
589,,compas_cfs,2007,40620,1,0.6640099155009211,1,1,1,1,92,8,AI prediction,Num. prior criminal records,2024-07-11 17:03:14.559381+00:00,0.4167586166666667,0,False
589,,compas_cfs,2009,40743,0,0.6535152312032049,1,0,0,0,96,8,Num. prior criminal records,Num. juvenile convictions,2024-07-11 17:03:41.982351+00:00,0.4570495,0,False
589,,compas_cfs,2010,40062,0,0.5692006114438743,1,0,0,0,92,8,AI prediction,Charge degree,2024-07-11 17:04:24.478739+00:00,0.7082731333333334,0,False
589,,compas_cfs,2012,40195,0,0.7186380297744048,0,1,0,1,97,8,Num. prior criminal records,Num. days in jail,2024-07-11 17:04:45.968898+00:00,0.3581693166666666,0,False
589,,compas_cfs,2015,40413,0,0.7241739010064715,0,1,0,1,97,8,AI prediction,Num. prior criminal records,2024-07-11 17:05:15.610842+00:00,0.4940324,0,False
589,,compas_cfs,2018,40527,1,0.6015385798432786,0,0,0,1,85,8,Num. juvenile convictions,Charge degree,2024-07-11 17:05:40.932584+00:00,0.42202903333333336,0,False
590,6679d5a2708949d58a099914,compas_control,1927,40654,1,0.6069328052733064,1,1,1,1,50,8,Num. prior criminal records,Charge degree,2024-07-11 16:32:06.936530+00:00,2.8968382166666666,0,False
590,6679d5a2708949d58a099914,compas_control,1934,40705,0,0.5329725312730649,0,1,1,0,51,8,Charge degree,Num. prior criminal records,2024-07-11 16:33:24.626604+00:00,1.2948345666666665,0,False
590,6679d5a2708949d58a099914,compas_control,1938,40596,1,0.5560118726962534,0,0,1,0,50,8,Charge degree,Num. prior criminal records,2024-07-11 16:34:04.774357+00:00,0.6691292166666667,0,False
590,6679d5a2708949d58a099914,compas_control,1942,40043,1,0.626426189579325,0,0,1,0,51,8,Charge degree,Num. prior criminal records,2024-07-11 16:34:54.669084+00:00,0.8315787833333333,0,False
590,6679d5a2708949d58a099914,compas_control,1949,40401,1,0.7012232935389705,1,1,1,1,51,7,Charge degree,Num. prior criminal records,2024-07-11 16:36:07.929264+00:00,1.221003,0,False
590,6679d5a2708949d58a099914,compas_control,1954,40326,0,0.6535152312032049,1,0,0,0,51,7,Charge degree,Num. prior criminal records,2024-07-11 16:36:53.903262+00:00,0.7662333,0,False
590,6679d5a2708949d58a099914,compas_control,1957,40250,1,0.58431089008542,0,0,1,0,51,8,Charge degree,Num. prior criminal records,2024-07-11 16:37:39.839612+00:00,0.7656058333333333,0,False
590,6679d5a2708949d58a099914,compas_control,1962,40376,0,0.5009464963887534,0,1,1,0,51,8,Num. prior criminal records,None,2024-07-11 16:38:37.315334+00:00,0.9579287,0,False
590,6679d5a2708949d58a099914,compas_control,1972,40713,0,0.6190555864244625,0,1,0,1,52,8,Age,None,2024-07-11 16:40:27.224555+00:00,1.83182035,0,False
590,6679d5a2708949d58a099914,compas_control,1975,40348,0,0.6509599063803962,1,0,0,0,51,8,Age,None,2024-07-11 16:41:18.390945+00:00,0.8527731666666667,0,False
590,6679d5a2708949d58a099914,compas_control,1977,40559,0,0.7885816339469609,0,1,0,1,51,8,Age,None,2024-07-11 16:41:52.920720+00:00,0.57549625,0,False
590,6679d5a2708949d58a099914,compas_control,1979,40128,0,0.7603044274389903,0,1,0,1,51,8,Charge degree,Num. prior criminal records,2024-07-11 16:42:20.701000+00:00,0.4630046666666667,0,False
590,6679d5a2708949d58a099914,compas_control,1982,40378,1,0.7573242911319342,1,1,1,1,55,8,Charge degree,Num. prior criminal records,2024-07-11 16:42:54.818929+00:00,0.5686321499999999,0,False
590,6679d5a2708949d58a099914,compas_control,1984,40215,1,0.7024836067683808,1,1,1,1,55,8,Charge degree,Num. prior criminal records,2024-07-11 16:43:38.093811+00:00,0.7212480333333333,0,False
590,6679d5a2708949d58a099914,compas_control,1987,40021,0,0.639406932934396,1,0,0,0,51,8,Charge degree,Num. prior criminal records,2024-07-11 16:44:10.425299+00:00,0.5388581333333333,0,False
590,6679d5a2708949d58a099914,compas_control,1989,40458,0,0.5000107459703214,1,0,0,0,51,8,Charge degree,Num. prior criminal records,2024-07-11 16:45:10.433870+00:00,1.00014285,0,False
591,5d1d5027558790001a6d4dea,compas_shap,2019,40300,0,0.7158077645062386,0,1,0,1,65,8,Num. prior criminal records,None,2024-07-11 17:47:52.204932+00:00,1.26700195,0,False
591,5d1d5027558790001a6d4dea,compas_shap,2020,40045,1,0.5866142763309492,1,1,1,1,80,5,Num. prior criminal records,Num. days in jail,2024-07-11 17:48:20.503531+00:00,0.47164331666666665,0,False
591,5d1d5027558790001a6d4dea,compas_shap,2021,40596,1,0.5560118726962534,0,0,1,0,60,7,Num. prior criminal records,Charge degree,2024-07-11 17:48:52.262172+00:00,0.5293106833333333,0,False
591,5d1d5027558790001a6d4dea,compas_shap,2022,39938,1,0.5236657837072888,0,0,0,1,89,4,Num. prior criminal records,Charge degree,2024-07-11 17:49:20.259899+00:00,0.46662878333333335,0,False
591,5d1d5027558790001a6d4dea,compas_shap,2023,40578,1,0.579606077574575,0,0,1,0,77,6,Num. prior criminal records,Age,2024-07-11 17:49:48.125708+00:00,0.46443015,0,False
